customer_id,gender,age,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,support_tickets,last_login_days,usage_frequency,plan_type,has_premium_support,churn
CUST-3093,Male,50,1,86.46,86.46,Month-to-month,Mailed check,Fiber optic,2,26,20,Standard,Yes,Yes
CUST-3094,Female,38,35,90.69,3173.02,Two year,Credit card,Fiber optic,1,24,14,Standard,Yes,No
CUST-3095,Male,19,11,60.62,635.76,Month-to-month,Bank transfer,DSL,2,16,14,Standard,Yes,Yes
CUST-3096,Female,35,10,44.09,414.77,Month-to-month,Bank transfer,DSL,1,14,23,Basic,Yes,No
CUST-3097,Female,64,27,77.28,2072.61,Two year,Mailed check,Fiber optic,3,19,12,Standard,No,No
CUST-3098,Male,50,59,56.4,3338.18,Two year,Electronic check,Fiber optic,4,9,21,Basic,No,No
CUST-3099,Male,54,1,70.99,70.99,Month-to-month,Mailed check,Fiber optic,2,6,13,Basic,No,Yes
CUST-3100,Male,51,43,52.58,2256.74,Two year,Credit card,DSL,0,21,11,Basic,Yes,No
CUST-3101,Male,37,31,100.7,3117.17,Two year,Credit card,Fiber optic,2,19,17,Premium,Yes,No
CUST-3102,Female,52,2,19.99,19.99,Month-to-month,Bank transfer,No,2,26,7,Basic,No,Yes
CUST-3103,Female,68,2,58.79,125.71,Month-to-month,Electronic check,DSL,5,2,12,Standard,No,Yes
CUST-3104,Male,67,3,71.37,259.14,Month-to-month,Electronic check,Fiber optic,6,21,9,Basic,No,Yes
CUST-3105,Male,78,2,75.54,116.51,Month-to-month,Mailed check,Fiber optic,4,14,16,Basic,Yes,Yes
CUST-3106,Male,71,10,53.71,519.45,Month-to-month,Credit card,DSL,4,19,5,Standard,No,Yes
CUST-3107,Female,35,43,31.83,1343.24,Two year,Bank transfer,DSL,4,4,19,Basic,No,No
CUST-3108,Male,63,23,78.39,1799.01,One year,Credit card,Fiber optic,2,1,14,Standard,No,No
CUST-3109,Female,79,28,49.31,1351.66,One year,Bank transfer,DSL,2,8,18,Standard,No,No
CUST-3110,Female,41,36,49.16,1794.82,Two year,Electronic check,DSL,2,17,9,Standard,No,No
CUST-3111,Female,25,53,86.17,4595.28,Two year,Electronic check,Fiber optic,3,12,10,Standard,No,No
CUST-3112,Male,78,9,39.41,368.53,Month-to-month,Electronic check,DSL,1,19,9,Basic,No,No
CUST-3113,Female,47,2,75.7,170.12,Month-to-month,Mailed check,Fiber optic,2,23,10,Basic,Yes,Yes
CUST-3114,Male,61,22,52.03,1146.97,One year,Electronic check,DSL,0,6,12,Basic,Yes,No
CUST-3115,Male,70,5,64.11,342.15,Month-to-month,Bank transfer,Fiber optic,7,3,18,Basic,No,Yes
CUST-3116,Female,27,8,105.34,836.65,Month-to-month,Bank transfer,Fiber optic,4,7,14,Premium,Yes,Yes
CUST-3117,Female,40,20,80.1,1591.27,One year,Electronic check,Fiber optic,7,26,9,Standard,No,Yes
CUST-3118,Male,69,39,77.87,3050.21,Two year,Electronic check,Fiber optic,7,5,13,Standard,No,No
CUST-3119,Male,66,5,56.37,274.14,Month-to-month,Electronic check,DSL,7,23,7,Standard,No,Yes
CUST-3120,Male,28,22,64.56,1463.08,One year,Bank transfer,Fiber optic,1,3,20,Basic,No,No
CUST-3121,Male,19,4,55.44,242.84,Month-to-month,Mailed check,DSL,4,4,12,Standard,No,Yes
CUST-3122,Male,75,27,55.02,1474.39,One year,Electronic check,DSL,3,19,2,Standard,No,Yes
CUST-3123,Male,43,1,74.78,74.78,Month-to-month,Credit card,Fiber optic,4,22,0,Basic,No,Yes
CUST-3124,Male,53,66,39.95,2633.89,Two year,Mailed check,No,0,19,13,Standard,No,No
CUST-3125,Female,50,4,83.88,320.51,Month-to-month,Mailed check,Fiber optic,6,20,6,Standard,No,Yes
CUST-3126,Female,64,27,42.35,1161.22,One year,Bank transfer,DSL,2,8,28,Basic,No,No
CUST-3127,Female,30,11,37.13,390.98,Month-to-month,Credit card,No,3,7,21,Standard,No,Yes
CUST-3128,Male,57,2,38.59,75.31,Month-to-month,Bank transfer,DSL,2,1,19,Basic,No,No
CUST-3129,Female,42,9,25.6,214.99,Month-to-month,Mailed check,No,2,6,11,Basic,No,No
CUST-3130,Female,21,2,81.65,152.36,Month-to-month,Electronic check,Fiber optic,0,27,9,Standard,No,Yes
CUST-3131,Female,59,12,97.92,1190.41,Month-to-month,Bank transfer,Fiber optic,4,17,11,Premium,No,Yes
CUST-3132,Female,36,14,88.53,1252.98,Month-to-month,Mailed check,Fiber optic,4,9,14,Standard,Yes,No
CUST-3133,Female,35,20,30.65,606.01,One year,Bank transfer,No,3,2,14,Standard,No,No
CUST-3134,Female,54,27,55.68,1526.1,One year,Credit card,No,1,16,7,Premium,No,No
CUST-3135,Male,47,9,95.65,872.31,Month-to-month,Credit card,Fiber optic,6,1,16,Premium,No,Yes
CUST-3136,Female,36,25,62.6,1567.34,One year,Electronic check,Fiber optic,3,2,15,Basic,No,No
CUST-3137,Female,75,3,66.71,218.29,Month-to-month,Electronic check,Fiber optic,6,4,12,Basic,No,Yes
CUST-3138,Female,40,11,64.48,737.66,Month-to-month,Electronic check,Fiber optic,2,12,17,Basic,No,Yes
CUST-3139,Female,76,3,42.75,137.05,Month-to-month,Bank transfer,No,4,12,19,Standard,No,Yes
CUST-3140,Male,71,24,78.22,1882.74,One year,Electronic check,DSL,1,5,17,Premium,Yes,No
CUST-3141,Male,33,4,67.23,230.51,Month-to-month,Electronic check,Fiber optic,5,13,19,Basic,No,Yes
CUST-3142,Female,18,44,50.43,2224.17,Two year,Electronic check,No,0,22,10,Standard,Yes,No
CUST-3143,Female,29,1,38.28,47.58,Month-to-month,Electronic check,No,3,4,12,Standard,No,Yes
CUST-3144,Female,41,1,52.71,59.0,Month-to-month,Electronic check,DSL,1,20,10,Basic,Yes,Yes
CUST-3145,Male,51,1,37.47,37.47,Month-to-month,Electronic check,DSL,2,26,11,Basic,No,Yes
CUST-3146,Male,70,42,30.58,1270.63,Two year,Bank transfer,No,0,23,5,Basic,Yes,No
CUST-3147,Female,74,23,67.31,1562.58,One year,Electronic check,Fiber optic,3,0,13,Basic,No,No
CUST-3148,Female,25,32,80.85,2579.44,One year,Electronic check,Fiber optic,2,8,20,Standard,No,No
CUST-3149,Female,35,53,47.41,2516.28,Two year,Credit card,DSL,6,2,12,Basic,No,No
CUST-3150,Male,74,62,34.17,2076.49,Two year,Credit card,No,2,26,15,Standard,No,No
CUST-3151,Female,65,24,40.17,963.77,One year,Electronic check,DSL,1,5,12,Basic,No,No
CUST-3152,Male,22,1,77.92,94.05,Month-to-month,Electronic check,DSL,1,3,14,Standard,Yes,Yes
CUST-3153,Female,43,63,54.15,3417.49,Two year,Bank transfer,DSL,2,1,20,Basic,Yes,No
CUST-3154,Male,47,7,55.16,383.33,Month-to-month,Electronic check,No,0,29,12,Premium,Yes,Yes
CUST-3155,Male,71,30,67.49,2003.71,One year,Electronic check,Fiber optic,2,30,5,Basic,No,No
CUST-3156,Female,30,32,108.97,3451.19,One year,Electronic check,Fiber optic,1,29,13,Premium,Yes,No
CUST-3157,Female,36,27,85.99,2306.1,One year,Electronic check,Fiber optic,4,15,19,Standard,Yes,Yes
CUST-3158,Male,46,4,33.5,154.8,Month-to-month,Mailed check,No,3,28,11,Standard,No,Yes
CUST-3159,Female,20,28,69.04,1932.04,One year,Credit card,Fiber optic,3,5,15,Basic,Yes,No
CUST-3160,Male,43,54,76.47,4143.19,Two year,Bank transfer,Fiber optic,4,13,18,Basic,Yes,No
CUST-3161,Male,57,1,19.99,48.68,Month-to-month,Mailed check,No,1,9,15,Basic,No,Yes
CUST-3162,Male,76,6,61.06,368.85,Month-to-month,Mailed check,Fiber optic,6,23,10,Basic,No,Yes
CUST-3163,Male,75,29,88.08,2571.23,One year,Bank transfer,Fiber optic,2,3,16,Premium,No,No
CUST-3164,Female,75,52,31.64,1667.98,Two year,Mailed check,No,1,23,7,Basic,Yes,No
CUST-3165,Male,29,23,93.31,2118.14,Month-to-month,Electronic check,Fiber optic,4,6,11,Premium,No,Yes
CUST-3166,Male,19,1,91.99,91.99,Month-to-month,Bank transfer,Fiber optic,2,16,2,Standard,Yes,Yes
CUST-3167,Female,28,10,30.82,274.52,Month-to-month,Credit card,DSL,1,30,15,Basic,No,Yes
CUST-3168,Male,61,13,76.09,952.78,Month-to-month,Electronic check,Fiber optic,5,4,16,Standard,No,Yes
CUST-3169,Female,45,68,68.95,4678.63,Two year,Credit card,Fiber optic,3,13,18,Basic,No,No
CUST-3170,Male,35,18,34.25,611.39,One year,Mailed check,DSL,1,15,15,Basic,No,No
CUST-3171,Female,30,33,25.11,791.19,One year,Mailed check,No,2,7,21,Basic,No,No
CUST-3172,Male,54,3,94.24,291.81,Month-to-month,Electronic check,Fiber optic,7,15,16,Premium,No,Yes
CUST-3173,Male,39,13,60.82,780.93,One year,Bank transfer,Fiber optic,4,5,17,Basic,No,No
CUST-3174,Male,29,17,76.13,1322.91,Month-to-month,Credit card,Fiber optic,5,24,9,Standard,No,Yes
CUST-3175,Male,19,1,76.07,79.75,Month-to-month,Bank transfer,Fiber optic,5,10,13,Basic,Yes,Yes
CUST-3176,Male,54,8,65.97,,Month-to-month,Electronic check,DSL,5,22,7,Standard,No,Yes
CUST-3177,Female,24,1,88.59,88.59,Month-to-month,Electronic check,Fiber optic,3,1,9,Basic,Yes,Yes
CUST-3178,Female,43,6,33.32,197.54,Month-to-month,Mailed check,DSL,5,0,9,Basic,No,No
CUST-3179,Female,43,10,43.36,441.01,Month-to-month,Mailed check,DSL,2,27,13,Basic,No,Yes
CUST-3180,Female,41,1,48.33,66.45,Month-to-month,Mailed check,DSL,2,8,24,Basic,No,No
CUST-3181,Male,29,9,48.77,412.27,Month-to-month,Credit card,DSL,7,28,11,Standard,No,Yes
CUST-3182,Male,33,32,61.88,1963.41,One year,Bank transfer,Fiber optic,6,4,13,Basic,No,Yes
CUST-3183,Male,40,1,106.45,112.32,Month-to-month,Mailed check,Fiber optic,6,1,10,Premium,Yes,Yes
CUST-3184,Male,57,49,20.2,989.02,Two year,Electronic check,No,1,26,14,Basic,No,No
CUST-3185,Female,79,2,58.08,132.0,Month-to-month,Electronic check,Fiber optic,3,13,18,Basic,No,Yes
CUST-3186,Female,77,38,68.74,2598.67,One year,Bank transfer,Fiber optic,2,28,8,Basic,No,No
CUST-3187,Male,26,51,67.17,3450.95,Two year,Credit card,Fiber optic,2,19,12,Basic,No,No
CUST-3188,Male,49,41,109.71,,Two year,Bank transfer,Fiber optic,4,30,11,Premium,Yes,Yes
CUST-3189,Female,32,39,82.67,3217.79,Two year,Mailed check,Fiber optic,1,25,5,Standard,No,No
CUST-3190,Female,54,11,82.64,930.94,Month-to-month,Electronic check,Fiber optic,3,12,17,Standard,No,Yes
CUST-3191,Male,30,2,80.14,171.7,Month-to-month,Credit card,DSL,2,11,23,Premium,Yes,No
CUST-3192,Female,22,10,86.04,900.04,Month-to-month,Credit card,Fiber optic,4,21,12,Standard,No,Yes
CUST-3193,Female,28,6,73.36,459.14,Month-to-month,Mailed check,Fiber optic,5,8,13,Standard,No,Yes
CUST-3194,Male,27,1,84.51,110.31,Month-to-month,Electronic check,Fiber optic,5,23,3,Standard,Yes,Yes
CUST-3195,Male,69,45,25.48,1140.66,Two year,Mailed check,No,2,5,12,Basic,No,No
CUST-3196,Female,30,24,63.59,1552.23,One year,Credit card,DSL,0,3,21,Standard,Yes,No
CUST-3197,Female,58,19,60.46,1150.12,One year,Bank transfer,DSL,0,29,9,Standard,Yes,No
CUST-3198,Female,70,52,69.22,3555.04,Two year,Bank transfer,Fiber optic,6,9,16,Basic,No,No
CUST-3199,Male,63,35,53.38,1877.79,One year,Electronic check,No,1,4,22,Premium,No,No
CUST-3200,Male,67,26,65.05,1702.5,One year,Electronic check,Fiber optic,3,26,8,Basic,Yes,No
CUST-3201,Female,32,12,98.41,1159.08,One year,Electronic check,Fiber optic,1,26,10,Premium,No,Yes
CUST-3202,Female,59,7,46.85,335.14,Month-to-month,Credit card,DSL,4,3,18,Basic,Yes,No
CUST-3203,Male,73,6,67.45,407.01,Month-to-month,Mailed check,Fiber optic,5,19,7,Basic,No,Yes
CUST-3204,Female,24,54,64.61,3513.2,Two year,Bank transfer,Fiber optic,4,23,10,Basic,No,Yes
CUST-3205,Female,57,50,53.07,2662.27,Two year,Electronic check,No,3,3,16,Premium,No,No
CUST-3206,Female,45,29,49.95,1448.56,Two year,Credit card,DSL,0,12,13,Basic,Yes,No
CUST-3207,Female,49,1,73.76,73.76,Month-to-month,Credit card,Fiber optic,5,15,16,Standard,No,Yes
CUST-3208,Female,52,37,81.95,2992.82,Two year,Electronic check,Fiber optic,0,10,24,Standard,Yes,No
CUST-3209,Male,32,1,33.27,58.58,Month-to-month,Credit card,DSL,3,18,13,Basic,No,Yes
CUST-3210,Female,65,1,89.43,97.31,Month-to-month,Electronic check,Fiber optic,6,17,10,Premium,No,Yes
CUST-3211,Male,53,3,77.19,226.76,Month-to-month,Electronic check,Fiber optic,4,25,10,Basic,Yes,Yes
CUST-3212,Female,38,7,59.8,429.69,Month-to-month,Electronic check,DSL,3,0,24,Standard,No,No
CUST-3213,Male,23,1,28.44,28.44,Month-to-month,Credit card,No,3,20,10,Basic,Yes,Yes
CUST-3214,Female,18,10,35.52,315.18,Month-to-month,Credit card,DSL,5,3,5,Basic,No,Yes
CUST-3215,Male,21,4,30.15,140.86,Month-to-month,Electronic check,No,4,25,13,Basic,Yes,Yes
CUST-3216,Male,28,26,25.13,676.2,Month-to-month,Bank transfer,No,4,8,8,Standard,No,No
CUST-3217,Male,61,32,98.1,3132.63,One year,Bank transfer,Fiber optic,2,8,16,Premium,No,No
CUST-3218,Male,43,26,39.64,1029.81,One year,Credit card,DSL,0,10,14,Basic,No,No
CUST-3219,Female,78,15,30.37,443.29,Month-to-month,Electronic check,No,4,4,10,Basic,Yes,No
CUST-3220,Female,54,17,102.32,1776.33,Month-to-month,Mailed check,Fiber optic,2,20,15,Premium,Yes,Yes
CUST-3221,Female,40,9,46.88,446.0,One year,Bank transfer,DSL,2,5,20,Basic,Yes,No
CUST-3222,Male,46,6,81.75,474.26,Month-to-month,Electronic check,Fiber optic,3,19,8,Standard,Yes,Yes
CUST-3223,Male,38,4,69.34,289.46,Month-to-month,Electronic check,DSL,3,28,16,Standard,Yes,Yes
CUST-3224,Male,65,26,19.99,502.2,One year,Bank transfer,No,1,5,17,Basic,No,No
CUST-3225,Male,62,38,31.4,1176.94,Two year,Electronic check,No,1,7,25,Standard,No,No
CUST-3226,Female,62,2,45.26,81.66,Month-to-month,Credit card,No,1,27,10,Premium,No,Yes
CUST-3227,Male,66,2,69.16,126.16,Month-to-month,Electronic check,Fiber optic,3,20,10,Basic,No,No
CUST-3228,Male,44,1,77.08,77.08,Month-to-month,Credit card,Fiber optic,1,23,10,Standard,No,Yes
CUST-3229,Male,56,17,59.82,1043.47,One year,Electronic check,DSL,1,23,8,Standard,No,No
CUST-3230,Male,57,4,42.91,175.86,Month-to-month,Electronic check,DSL,5,18,10,Basic,No,Yes
CUST-3231,Female,30,2,35.28,101.64,Month-to-month,Electronic check,DSL,3,21,9,Basic,No,Yes
CUST-3232,Female,40,4,79.49,314.64,Month-to-month,Bank transfer,Fiber optic,8,0,12,Standard,No,No
CUST-3233,Male,76,44,19.99,850.21,Two year,Bank transfer,No,4,4,15,Basic,No,No
CUST-3234,Male,33,32,22.0,724.51,One year,Electronic check,No,3,22,19,Basic,No,No
CUST-3235,Male,47,21,66.72,1406.35,One year,Electronic check,DSL,2,20,9,Premium,No,No
CUST-3236,Male,78,55,74.72,4104.29,Two year,Bank transfer,Fiber optic,3,18,9,Standard,No,No
CUST-3237,Male,21,21,93.63,1990.33,Month-to-month,Mailed check,Fiber optic,3,1,15,Premium,No,Yes
CUST-3238,Female,57,56,62.68,3483.22,Two year,Bank transfer,Fiber optic,3,27,13,Basic,No,No
CUST-3239,Female,33,19,81.41,1566.41,One year,Electronic check,Fiber optic,3,15,16,Standard,No,Yes
CUST-3240,Female,48,1,89.5,103.86,Month-to-month,Bank transfer,Fiber optic,6,1,10,Standard,No,Yes
CUST-3241,Male,70,32,56.61,1816.15,Two year,Bank transfer,No,1,8,18,Premium,No,No
CUST-3242,Male,59,54,99.03,5318.06,Two year,Credit card,Fiber optic,1,17,14,Premium,Yes,No
CUST-3243,Female,42,61,102.68,6282.24,Two year,Bank transfer,Fiber optic,3,15,16,Premium,No,No
CUST-3244,Female,61,20,70.23,1419.48,Month-to-month,Electronic check,DSL,7,6,14,Premium,No,Yes
CUST-3245,Female,29,65,37.28,2428.52,Two year,Electronic check,DSL,3,30,13,Basic,Yes,No
CUST-3246,Male,43,32,78.86,2522.43,Two year,Bank transfer,Fiber optic,3,8,17,Standard,No,No
CUST-3247,Female,54,1,57.21,57.21,Month-to-month,Mailed check,Fiber optic,5,11,15,Basic,No,Yes
CUST-3248,Male,65,8,32.81,240.08,Month-to-month,Credit card,No,3,18,8,Standard,No,Yes
CUST-3249,Female,50,1,104.54,104.54,Month-to-month,Bank transfer,Fiber optic,1,30,7,Premium,No,Yes
CUST-3250,Female,45,68,58.45,3943.09,Two year,Mailed check,Fiber optic,1,22,8,Basic,No,No
CUST-3251,Female,26,20,73.3,1435.16,One year,Mailed check,Fiber optic,3,0,8,Standard,No,Yes
CUST-3252,Male,29,5,54.51,263.67,Month-to-month,Mailed check,DSL,4,27,3,Standard,No,Yes
CUST-3253,Female,22,7,60.91,399.7,Month-to-month,Electronic check,Fiber optic,3,5,20,Basic,No,Yes
CUST-3254,Male,71,3,73.72,216.51,Month-to-month,Electronic check,Fiber optic,4,26,10,Basic,Yes,Yes
CUST-3255,Male,69,28,40.54,1136.43,One year,Mailed check,DSL,5,1,8,Basic,No,No
CUST-3256,Male,71,8,57.6,431.82,Month-to-month,Electronic check,Fiber optic,7,25,1,Basic,No,Yes
CUST-3257,Female,45,46,81.14,3748.99,Two year,Electronic check,Fiber optic,2,16,12,Standard,No,No
CUST-3258,Male,73,25,61.19,1549.97,One year,Electronic check,DSL,1,20,14,Standard,Yes,No
CUST-3259,Male,52,24,35.36,804.92,One year,Electronic check,No,2,13,14,Basic,Yes,No
CUST-3260,Female,22,8,90.63,752.09,Month-to-month,Electronic check,Fiber optic,5,12,11,Premium,No,Yes
CUST-3261,Male,51,1,51.44,62.63,Month-to-month,Bank transfer,DSL,3,21,15,Standard,No,Yes
CUST-3262,Female,63,5,50.34,253.58,Month-to-month,Mailed check,DSL,1,10,24,Standard,No,No
CUST-3263,Male,51,3,19.99,89.22,Month-to-month,Mailed check,No,7,15,11,Basic,No,Yes
CUST-3264,Male,30,4,82.79,333.29,Month-to-month,Bank transfer,Fiber optic,4,17,10,Standard,Yes,Yes
CUST-3265,Female,56,70,67.61,4717.09,Two year,Credit card,Fiber optic,2,19,11,Basic,No,No
CUST-3266,Male,59,27,52.36,1383.87,Month-to-month,Electronic check,DSL,4,29,12,Standard,No,Yes
CUST-3267,Male,62,1,39.06,39.06,Month-to-month,Mailed check,No,5,2,9,Standard,No,Yes
CUST-3268,Female,65,11,65.29,715.77,Month-to-month,Electronic check,Fiber optic,4,0,14,Basic,No,Yes
CUST-3269,Female,75,3,103.56,276.61,Month-to-month,Mailed check,Fiber optic,5,13,11,Premium,No,Yes
CUST-3270,Female,31,35,28.71,997.69,Two year,Credit card,No,0,16,11,Basic,Yes,No
CUST-3271,Male,28,3,38.21,145.34,Month-to-month,Bank transfer,DSL,2,2,21,Basic,No,No
CUST-3272,Male,59,3,97.94,303.91,Month-to-month,Bank transfer,Fiber optic,6,11,13,Premium,No,Yes
CUST-3273,Female,55,18,29.62,506.21,One year,Mailed check,DSL,4,1,10,Basic,No,No
CUST-3274,Female,21,2,77.6,161.29,Month-to-month,Bank transfer,Fiber optic,5,1,17,Standard,No,Yes
CUST-3275,Female,70,8,54.57,450.6,Month-to-month,Electronic check,DSL,1,11,20,Standard,No,No
CUST-3276,Female,50,1,33.62,54.23,Month-to-month,Mailed check,No,2,25,12,Basic,Yes,Yes
CUST-3277,Female,24,3,99.65,310.63,Month-to-month,Mailed check,Fiber optic,8,29,3,Premium,No,Yes
CUST-3278,Male,73,2,70.6,164.43,Month-to-month,Electronic check,Fiber optic,5,20,9,Basic,No,Yes
CUST-3279,Male,58,11,19.99,235.0,Month-to-month,Electronic check,No,3,4,15,Basic,No,Yes
CUST-3280,Female,25,42,56.32,2360.56,Two year,Credit card,No,3,27,8,Premium,Yes,No
CUST-3281,Male,54,1,80.29,86.9,Month-to-month,Electronic check,Fiber optic,7,22,4,Standard,No,Yes
CUST-3282,Male,68,17,78.67,1332.81,One year,Electronic check,Fiber optic,3,15,20,Standard,No,No
CUST-3283,Female,27,29,56.63,1650.34,One year,Mailed check,DSL,1,4,19,Standard,Yes,No
CUST-3284,Female,60,5,50.82,268.8,Month-to-month,Electronic check,DSL,5,29,8,Basic,Yes,Yes
CUST-3285,Male,74,1,60.43,60.43,Month-to-month,Bank transfer,Fiber optic,8,2,5,Basic,No,Yes
CUST-3286,Male,32,1,38.86,44.93,Month-to-month,Bank transfer,DSL,7,25,12,Basic,No,Yes
CUST-3287,Male,55,19,93.56,1767.98,One year,Bank transfer,Fiber optic,1,5,21,Premium,No,No
CUST-3288,Female,32,22,60.71,1329.51,One year,Electronic check,DSL,2,18,9,Basic,Yes,No
CUST-3289,Female,22,31,69.5,2153.12,One year,Bank transfer,Fiber optic,2,11,23,Basic,No,No
CUST-3290,Male,46,5,68.2,329.79,Month-to-month,Credit card,Fiber optic,6,7,10,Basic,No,Yes
CUST-3291,Male,36,50,44.86,2269.55,Two year,Electronic check,DSL,2,5,18,Basic,No,No
CUST-3292,Female,71,17,63.27,1087.52,Month-to-month,Electronic check,DSL,2,13,18,Standard,Yes,Yes
CUST-3293,Male,68,5,88.78,458.7,Month-to-month,Credit card,Fiber optic,3,22,12,Premium,No,Yes
CUST-3294,Female,27,1,64.2,75.4,Month-to-month,Electronic check,Fiber optic,1,28,6,Basic,Yes,Yes
CUST-3295,Female,29,10,77.7,780.4,Month-to-month,Electronic check,Fiber optic,4,2,7,Basic,Yes,Yes
CUST-3296,Male,71,5,37.77,164.5,Month-to-month,Electronic check,No,1,10,17,Standard,No,Yes
CUST-3297,Female,21,29,36.2,1072.24,One year,Electronic check,DSL,5,6,10,Basic,No,No
CUST-3298,Male,48,36,66.81,,Two year,Electronic check,DSL,2,8,19,Premium,No,No
CUST-3299,Male,35,53,60.99,3245.7,Two year,Mailed check,DSL,1,23,12,Standard,Yes,No
CUST-3300,Female,33,8,61.0,472.26,Month-to-month,Bank transfer,Fiber optic,3,10,23,Basic,No,No
CUST-3301,Male,57,14,92.48,1306.6,One year,Electronic check,Fiber optic,1,12,23,Premium,No,No
CUST-3302,Female,53,8,41.68,317.45,Month-to-month,Credit card,DSL,2,17,12,Basic,No,Yes
CUST-3303,Female,42,7,80.31,552.64,Month-to-month,Mailed check,Fiber optic,0,30,17,Basic,Yes,Yes
CUST-3304,Male,40,8,74.88,550.64,Month-to-month,Credit card,Fiber optic,2,9,18,Basic,Yes,Yes
CUST-3305,Male,29,26,66.33,1751.98,Month-to-month,Credit card,No,4,25,7,Premium,Yes,No
CUST-3306,Male,51,9,91.86,833.08,Month-to-month,Bank transfer,Fiber optic,2,28,18,Standard,No,Yes
CUST-3307,Male,53,8,67.0,547.46,Month-to-month,Credit card,Fiber optic,6,1,10,Basic,No,Yes
CUST-3308,Male,54,17,79.69,1370.52,One year,Bank transfer,Fiber optic,3,29,5,Standard,No,Yes
CUST-3309,Male,20,30,23.37,710.65,Two year,Credit card,No,1,6,17,Standard,No,No
CUST-3310,Male,26,14,23.02,341.82,Month-to-month,Electronic check,No,7,29,8,Basic,No,Yes
CUST-3311,Female,78,67,80.31,5408.08,Two year,Electronic check,Fiber optic,0,14,20,Standard,No,No
CUST-3312,Female,70,33,80.44,2653.8,One year,Bank transfer,Fiber optic,3,9,13,Standard,No,No
CUST-3313,Female,35,2,88.89,144.56,Month-to-month,Mailed check,Fiber optic,1,11,17,Standard,Yes,No
CUST-3314,Male,60,18,62.83,1114.07,One year,Credit card,Fiber optic,4,19,3,Basic,No,No
CUST-3315,Male,52,1,60.0,72.38,Month-to-month,Credit card,Fiber optic,3,24,10,Basic,No,Yes
CUST-3316,Female,79,52,59.04,3049.54,Two year,Electronic check,DSL,1,21,17,Standard,No,No
CUST-3317,Male,74,18,31.46,565.02,One year,Credit card,No,3,8,18,Standard,Yes,No
CUST-3318,Male,72,33,92.22,3093.28,Two year,Electronic check,Fiber optic,3,26,8,Standard,Yes,No
CUST-3319,Female,51,18,27.42,514.45,One year,Electronic check,No,1,18,4,Standard,No,Yes
CUST-3320,Female,58,43,96.4,4104.97,Two year,Mailed check,Fiber optic,3,21,10,Standard,Yes,No
CUST-3321,Female,31,24,93.34,2286.78,One year,Electronic check,Fiber optic,1,5,17,Premium,No,No
CUST-3322,Male,21,2,77.8,182.94,Month-to-month,Mailed check,Fiber optic,4,23,8,Basic,Yes,Yes
CUST-3323,Female,46,3,75.96,241.15,Month-to-month,Mailed check,Fiber optic,5,22,2,Basic,Yes,Yes
CUST-3324,Female,58,9,80.97,731.42,Month-to-month,Electronic check,Fiber optic,4,18,8,Basic,Yes,Yes
CUST-3325,Female,62,6,84.22,477.73,Month-to-month,Bank transfer,Fiber optic,4,30,0,Basic,Yes,Yes
CUST-3326,Female,67,15,50.8,754.54,Month-to-month,Bank transfer,No,2,0,18,Standard,Yes,No
CUST-3327,Female,32,33,73.09,2372.3,Two year,Electronic check,DSL,2,1,17,Premium,No,No
CUST-3328,Female,45,1,63.58,82.61,Month-to-month,Electronic check,Fiber optic,6,14,16,Basic,No,Yes
CUST-3329,Male,59,35,72.43,2538.76,Two year,Credit card,DSL,3,10,22,Premium,No,No
CUST-3330,Female,33,48,50.14,2391.85,Two year,Credit card,No,2,25,2,Standard,Yes,No
CUST-3331,Female,29,27,53.07,1453.09,One year,Electronic check,DSL,4,17,10,Standard,No,No
CUST-3332,Female,69,57,80.34,4586.03,Two year,Electronic check,Fiber optic,5,0,18,Standard,No,No
CUST-3333,Male,22,2,46.19,125.16,Month-to-month,Credit card,DSL,2,30,14,Basic,Yes,Yes
